id,x_original,x_updated,x_ratio,r_original,r_updated,r_ratio,b_original,b_updated,b_ratio
Line_17039,0.0765494227900864,0.0076549422790086,0.09999999999999946,0.0265594428779854,0.0026559442877985,0.09999999999999849,8.45175512032842e-07,8.45175512032842e-08,0.1
Line_31373,0.142326604283707,0.0142326604283707,0.09999999999999999,0.0158563964197156,0.0015856396419715,0.09999999999999622,2.49212683188488e-06,2.49212683188488e-07,0.1
Line_32101,0.147032839987227,0.0147032839987227,0.1,0.0163807226609629,0.0016380722660962,0.09999999999999451,2.57457975024257e-06,2.57457975024257e-07,0.1
Line_17184,0.669405667037764,0.0669405667037764,0.1,0.124295619577082,0.0124295619577082,0.09999999999999999,0.0004701091932464,4.7010919324640006e-05,0.1
Line_17478,0.176187995233818,0.0176187995233818,0.1,0.032714728566883,0.0032714728566883,0.1,0.0009516246396649,9.516246396649e-05,0.1
Line_31725,0.124347825368105,0.0124347825368105,0.1,0.0230890346272043,0.0023089034627204,0.0999999999999987,7.46457196913316e-05,7.46457196913316e-06,0.1
Line_7561,0.618584424409574,0.0618584424409573,0.09999999999999984,0.114859134851343,0.0114859134851343,0.09999999999999999,0.0003713345297221,3.7133452972210005e-05,0.1
Line_8553,0.052385581431084,0.0052385581431084,0.09999999999999999,0.0058361887424755,0.0005836188742475,0.09999999999999142,9.17803366704584e-07,9.17803366704584e-08,0.1
Line_5674,0.0065547972644719,0.0006554797264471,0.09999999999998627,0.0007302595822743,7.302595822743e-05,0.1,1.83664402269284e-06,1.8366440226928405e-07,0.10000000000000002
Line_16462,4.53668129616837,0.453668129616837,0.1,1.57403685967129,0.157403685967129,0.1,4.99323708780714e-05,4.9932370878071405e-06,0.1
Line_31324,12.9225528581498,1.29225528581498,0.1,4.48357127084037,0.448357127084037,0.1,0.0001422204649726,1.4222046497260002e-05,0.1
Line_31648,10.3478017466244,1.03478017466244,0.1,1.15283247740746,0.115283247740746,0.09999999999999999,0.0001811183805338,1.811183805338e-05,0.1
Line_32199,4.60466553190778,0.460466553190778,0.1,0.51299832553864,0.051299832553864,0.1,8.06111733958847e-05,8.061117339588471e-06,0.1
Line_23419,0.0160208683991768,0.0016020868399176,0.09999999999999501,0.0055585588331086,0.0005558558833108,0.09999999999998921,1.58816033801653e-06,1.5881603380165302e-07,0.1
Line_31480,0.0111155606444753,0.0011115560644475,0.0999999999999973,0.0038566287863098,0.0003856628786309,0.09999999999997927,1.45812565926785e-06,1.45812565926785e-07,0.1
Line_31545,35.3310779271346,3.5331077927134604,0.1,12.2584112833334,1.22584112833334,0.09999999999999999,0.0003887219693295,3.887219693295e-05,0.1
Line_31508,0.206453644099195,0.0206453644099195,0.1,0.0716305700919765,0.0071630570091976,0.0999999999999993,4.06328484759145e-06,4.06328484759145e-07,0.09999999999999999
Line_23420,0.013745606143497,0.0013745606143497,0.1,0.0015313790624946,0.0001531379062494,0.09999999999996083,2.16886459039382e-06,2.1688645903938205e-07,0.10000000000000002
Line_32202,28.4242244205249,2.84242244205249,0.1,3.16669727989564,0.316669727989564,0.09999999999999999,0.000497480883271,4.97480883271e-05,0.1
Line_17177,0.879801454556041,0.0879801454556041,0.1,0.098017265292789,0.0098017265292789,0.1,2.32055633718892e-05,2.3205563371889203e-06,0.1
Line_10483,2.91408999323752,0.291408999323752,0.1,1.0110673041625,0.10110673041625,0.09999999999999999,0.0001282624854229,1.2826248542290002e-05,0.1
Line_10479,1.00857492969283,0.100857492969283,0.1,0.34993255420782,0.034993255420782,0.1,4.43950808748667e-05,4.43950808748667e-06,0.1
Line_16278,0.046411486,0.0046411486,0.09999999999999999,0.0161028252,0.00161028252,0.1,2.04210248e-06,2.04210248e-07,0.1
Line_31574,1.38967896170723,0.138967896170723,0.09999999999999999,0.482160564568272,0.0482160564568272,0.1,6.11792641619112e-05,6.11792641619112e-06,0.1
Line_33027,1.68738372,0.168738372,0.1,0.315104812,0.0315104812,0.1,0.00118116812,0.000118116812,0.1
Line_31510,0.82965828,0.082965828,0.1,0.287856096,0.0287856096,0.1,9.1262556e-06,9.1262556e-07,0.1
Line_8110,0.383900424122387,0.0383900424122387,0.1,0.133197231341983,0.0133197231341983,0.1,1.68978835994071e-05,1.68978835994071e-06,0.1
Line_24691,0.0099872711021542,0.0009987271102154,0.099999999999998,0.0034651714422419,0.0003465171442241,0.09999999999997403,1.56576779615752e-06,1.56576779615752e-07,0.1
Line_13316,0.0076524475703679,0.0007652447570367,0.09999999999998824,0.0026550643104034,0.0002655064310403,0.09999999999998493,3.64905985893314e-06,3.6490598589331403e-07,0.1
Line_1524,0.0177111697049641,0.0017711169704964,0.09999999999999944,0.0061450297502703,0.000614502975027,0.09999999999999512,1.75342068e-06,1.7534206800000004e-07,0.10000000000000002
Line_31676,4.26674649532969,0.4266746495329689,0.09999999999999999,1.48038127509329,0.148038127509329,0.09999999999999999,4.69563558427859e-05,4.69563558427859e-06,0.1
Line_10907,0.0506801507366184,0.0050680150736618,0.09999999999999921,0.0175838163815016,0.0017583816381501,0.09999999999999659,5.59683503725809e-07,5.59683503725809e-08,0.1
Line_33011,0.72388976,0.072388976,0.09999999999999998,0.135180716,0.0135180716,0.1,0.0005067238,5.0672380000000005e-05,0.1
Line_31608,9.38937128871111,0.9389371288711112,0.10000000000000002,1.04605495857944,0.104605495857944,0.09999999999999999,0.0001643434361659,1.643434361659e-05,0.1
Line_32145,1.77284064410335,0.177284064410335,0.1,0.197509254630899,0.0197509254630899,0.09999999999999999,3.10363882267159e-05,3.10363882267159e-06,0.1
Line_656,0.0398334100219021,0.0039833410021902,0.09999999999999976,0.0044377837007125,0.0004437783700712,0.09999999999998874,6.97789900891712e-07,6.97789900891712e-08,0.1
Line_13037,0.0471709887366254,0.0047170988736625,0.09999999999999916,0.0052552502902183,0.0005255250290218,0.09999999999999429,8.26239901295751e-07,8.26239901295751e-08,0.1
Line_6276,0.0096840981705475,0.0009684098170547,0.09999999999999483,0.0033599722160104,0.000335997221601,0.09999999999998811,1.70859455680252e-06,1.7085945568025205e-07,0.10000000000000002
Line_23593,0.0156765427412992,0.0015676542741299,0.09999999999999871,0.0017465017330416,0.0001746501733041,0.09999999999996566,2.47053489623292e-06,2.47053489623292e-07,0.09999999999999999
Line_3296,0.111161045489676,0.0111161045489676,0.1,0.0206404226158128,0.0020640422615812,0.09999999999999613,6.6746858880427e-05,6.6746858880427e-06,0.1
Line_3293,0.0302200853819127,0.0030220085381912,0.09999999999999769,0.0056112834128675,0.0005611283412867,0.0999999999999911,1.81638268399565e-05,1.81638268399565e-06,0.1
Line_755,0.0177043857373461,0.0017704385737346,0.09999999999999944,0.0019724177220331,0.0001972417722033,0.09999999999999491,1.24051637350193e-06,1.24051637350193e-07,0.1
Line_10049,0.0186116732199379,0.0018611673219937,0.09999999999999518,0.0020734958819794,0.0002073495881979,0.09999999999998072,1.3031739e-06,1.3031739e-07,0.09999999999999999
Line_32901,0.092202968,0.092202968,1.0,0.0172181548,0.0172181548,1.0,6.4542368e-05,6.4542368e-05,1.0
Line_32250,0.185917952,0.185917952,1.0,0.064505584,0.064505584,1.0,8.1803744e-06,8.1803744e-06,1.0
Line_25311,0.031097242,0.0031097242,0.09999999999999999,0.0107894248,0.00107894248,0.1,3.42069904e-07,3.42069904e-08,0.09999999999999999
Line_7989,0.010405038506588,0.0010405038506588,0.09999999999999999,0.0011592089196389,0.0001159208919638,0.09999999999992235,2.91398091358496e-06,2.9139809135849604e-07,0.1
Line_16765,0.019534806747982,0.0019534806747982,0.09999999999999999,0.0067777418144188,0.0006777741814418,0.0999999999999882,3.4469361704158e-06,3.4469361704158004e-07,0.1
Line_8485,0.0053931435139749,0.0005393143513974,0.09999999999998331,0.0006008419865074,6.0084198650740005e-05,0.1,3.77748956e-07,3.77748956e-08,0.1
Line_32906,0.11989303591731,0.011989303591731,0.1,0.0223890448902783,0.0022389044890278,0.09999999999999866,8.39957373043863e-05,8.39957373043863e-06,0.09999999999999999
Line_31724,0.325709775485118,0.0325709775485118,0.1,0.0362869239445949,0.0036286923944594,0.09999999999999751,5.70271191054496e-06,5.702711910544959e-07,0.09999999999999999
Line_11850,0.0080142962202267,0.0008014296220226,0.09999999999999126,0.0008928582335706,8.928582335706e-05,0.1,1.26275601681403e-06,1.26275601681403e-07,0.10000000000000002
Line_2615,0.666174099824657,0.0666174099824657,0.09999999999999999,0.0742174507998629,0.0074217450799862,0.09999999999999878,0.00018653356168,1.8653356168e-05,0.1
Line_24635,0.0558313917609425,0.0055831391760942,0.0999999999999991,0.0193711347520474,0.0019371134752047,0.09999999999999794,6.17355735297739e-07,6.17355735297739e-08,0.1
Line_32224,25.1239990810183,2.5123999081018304,0.10000000000000002,8.71697930537768,0.8716979305377681,0.1,0.000276474615177,2.7647461517700004e-05,0.1
Line_32113,6.20928655905212,0.6209286559052121,0.10000000000000002,2.15436235482799,0.215436235482799,0.1,6.83385546992273e-05,6.833855469922731e-06,0.1
Line_32395,18.9292708398894,1.8929270839889405,0.10000000000000002,2.1088787645624,0.21088787645624,0.1,0.0003313009164299,3.313009164299e-05,0.1
Line_18197,0.0126405609802851,0.0012640560980285,0.0999999999999992,0.0014082674768635,0.0001408267476863,0.0999999999999645,1.99356601583818e-06,1.9935660158381805e-07,0.10000000000000002
Line_23172,0.0118155701441321,0.0011815570144132,0.09999999999999916,0.0040995094612749,0.0004099509461274,0.09999999999997806,5.21336219268381e-07,5.21336219268381e-08,0.1
Line_7332,0.672481697569635,0.0672481697569635,0.09999999999999999,0.0749200601597065,0.0074920060159706,0.09999999999999934,0.0001882984474971,1.882984474971e-05,0.1
Line_17568,0.0079258311573165,0.0007925831157316,0.09999999999999369,0.000883002346135,8.83002346135e-05,0.1,1.24886721850948e-06,1.24886721850948e-07,0.1
Line_23171,0.0221043188,0.00221043188,0.09999999999999999,0.00246261204,0.000246261204,0.09999999999999999,1.54730376e-06,1.5473037600000002e-07,0.1
Line_7776,0.0047240438167221,0.0004724043816722,0.09999999999999787,0.0016390422577285,0.0001639042257728,0.0999999999999695,8.40517274958367e-07,8.405172749583672e-08,0.10000000000000003
Line_32413,0.105498676840799,0.0105498676840799,0.09999999999999999,0.0366036048482169,0.0036603604848216,0.09999999999999755,1.16369638877033e-06,1.1636963887703301e-07,0.1
Line_32410,0.0623877096610905,0.006238770966109,0.0999999999999992,0.0216458993019416,0.0021645899301941,0.09999999999999723,2.7585968825462e-06,2.7585968825462e-07,0.1
Line_10634,0.0740587355882289,0.0074058735588228,0.09999999999999878,0.0256952886992824,0.0025695288699282,0.09999999999999844,8.16288567579021e-07,8.162885675790212e-08,0.10000000000000003
Line_8532,0.0807050864701027,0.0080705086470102,0.09999999999999912,0.0089912411913561,0.0008991241191356,0.09999999999999888,1.41341865602381e-06,1.4134186560238104e-07,0.10000000000000002
Line_25299,0.0137922138279161,0.0013792213827916,0.09999999999999927,0.001536570865817,0.0001536570865817,0.1,2.17310257473561e-06,2.17310257473561e-07,0.1
Line_32221,8.74878991634268,0.8748789916342681,0.1,3.03546718103522,0.303546718103522,0.1,9.62791556040156e-05,9.62791556040156e-06,0.1
Line_33020,0.975729572,0.0975729572,0.1,0.181174348,0.0181174348,0.09999999999999998,0.000585438032,5.85438032e-05,0.1
Line_33024,1.174487508,0.1174487508,0.1,0.2180801,0.02180801,0.09999999999999999,0.000704692216,7.04692216e-05,0.1
Line_6998,0.0141831624096474,0.0014183162409647,0.09999999999999717,0.0015801244840699,0.0001580124484069,0.09999999999994304,9.93830599211817e-07,9.93830599211817e-08,0.1
Line_24884,0.0033680328422174,0.0003368032842217,0.09999999999998813,0.0006253793784286,6.253793784286e-05,0.1,1.82259136298902e-05,1.82259136298902e-06,0.09999999999999999
Line_17622,0.328049364,0.0328049364,0.09999999999999999,0.0365474956,0.00365474956,0.1,5.74085304e-06,5.740853040000001e-07,0.1
Line_8585,0.0122916012134971,0.0012291601213497,0.09999999999999919,0.0042646609306422,0.0004264660930642,0.09999999999999531,1.21822571119905e-06,1.21822571119905e-07,0.1
Line_7413,0.648871388907545,0.0648871388907545,0.09999999999999999,0.0722896562945656,0.0072289656294565,0.09999999999999917,4.54298082836809e-05,4.54298082836809e-06,0.09999999999999999
Line_31464,0.520231959755439,0.0520231959755439,0.09999999999999999,0.0579581994371385,0.0057958199437138,0.09999999999999913,9.11019312709111e-06,9.11019312709111e-07,0.1
Line_16876,0.118644816785472,0.0118644816785472,0.1,0.0220300536802662,0.0022030053680266,0.0999999999999991,0.0003319197091115,3.319197091115e-05,0.1
Line_7503,0.514666157454698,0.0514666157454698,0.09999999999999999,0.0955635956698722,0.0095563595669872,0.0999999999999998,0.0003089412113368,3.0894121133680004e-05,0.1
Line_13550,10.5427144694972,1.05427144694972,0.1,3.65786756094575,0.365786756094575,0.1,0.0004639680243711,4.6396802437110005e-05,0.1
Line_2182,0.0614871980429133,0.0061487198042913,0.0999999999999995,0.0213333926396015,0.0021333392639601,0.09999999999999766,6.09010948157983e-06,6.09010948157983e-07,0.1
Line_2186,0.0398132108,0.0398132108,1.0,0.0138135052,0.0138135052,1.0,4.37945464e-07,4.37945464e-07,1.0
Line_13554,19.3281739562057,1.93281739562057,0.1,6.70604555913046,0.670604555913046,0.1,0.0002127001108459,2.127001108459e-05,0.1
Line_2187,3.39306708033942,0.339306708033942,0.09999999999999999,1.17725083423135,0.117725083423135,0.1,0.0001493256932471,1.493256932471e-05,0.09999999999999999
Line_17875,4.75386743792226,0.475386743792226,0.1,0.529620664477729,0.0529620664477729,0.09999999999999999,8.32142422332905e-05,8.32142422332905e-06,0.1
Line_16277,0.0041162724501631,0.0004116272450163,0.09999999999999758,0.0014281714118598,0.0001428171411859,0.09999999999994398,2.31839388e-06,2.31839388e-07,0.1
Line_16272,0.782404352358876,0.0782404352358876,0.1,0.271461978656994,0.0271461978656994,0.1,7.74869536559e-05,7.74869536559e-06,0.1
Line_32132,0.99312444,0.099312444,0.1,0.344572668,0.0344572668,0.09999999999999998,1.0924364e-05,1.0924364e-06,0.1
Line_31689,2.23769388763111,0.223769388763111,0.09999999999999999,0.776385239738842,0.0776385239738842,0.09999999999999999,2.46274998771564e-05,2.46274998771564e-06,0.09999999999999999
Line_25316,0.0271374932024365,0.0027137493202436,0.09999999999999816,0.0094155640202774,0.0009415564020277,0.09999999999999575,2.73014984563774e-06,2.73014984563774e-07,0.1
Line_13694,1.22251501395208,0.122251501395208,0.1,0.136198927665886,0.0136198927665886,0.09999999999999999,8.55957823605812e-05,8.55957823605812e-06,0.1
Line_23346,0.0137026996860876,0.0013702699686087,0.09999999999999562,0.0015266037410886,0.0001526603741088,0.09999999999996069,2.40003676201505e-07,2.400036762015049e-08,0.09999999999999998
Line_8482,0.0041485534238922,0.0041485534238922,1.0,0.0014393702988148,0.0014393702988148,1.0,7.30771272e-07,7.30771272e-07,1.0
Line_16422,3.44726348560812,0.344726348560812,0.1,0.384054010582258,0.0384054010582258,0.09999999999999999,0.0002413574390941,2.413574390941e-05,0.1
Line_16826,0.88638496,0.088638496,0.09999999999999999,0.098750828,0.0098750828,0.1,6.20469472e-05,6.20469472e-06,0.1
Line_31854,4.15385002912437,0.415385002912437,0.1,1.4412090605196,0.14412090605196,0.1,4.5718652263585e-05,4.5718652263585e-06,0.1
Line_24422,0.023606374,0.0023606374,0.1,0.0081903932,0.00081903932,0.1,2.59669872e-07,2.596698720000001e-08,0.10000000000000003
Line_24760,0.0133002162453357,0.0013300216245335,0.09999999999999475,0.0014817571066557,0.0001481757106655,0.09999999999995277,4.19030156848743e-06,4.190301568487432e-07,0.10000000000000005
Line_7968,3.43862247181556,0.343862247181556,0.1,1.19305581700353,0.1193055817003529,0.09999999999999992,0.00060529245028,6.052924502800001e-05,0.1
Line_31469,4.53476591801732,0.453476591801732,0.09999999999999999,1.57337264380511,0.157337264380511,0.09999999999999999,0.0001996144412427,1.996144412427e-05,0.10000000000000002
Line_31990,2.04732387660202,0.204732387660202,0.1,0.710334748370553,0.0710334748370553,0.1,2.25327484053391e-05,2.25327484053391e-06,0.1
Line_10727,0.0462637384,0.0462637384,1.0,0.00515417028,0.00515417028,1.0,8.096147e-07,8.096147e-07,1.0
Line_32074,1.3430509277193,0.13430509277193,0.1,0.149626984964495,0.0149626984964495,0.09999999999999999,2.35129862139646e-05,2.3512986213964604e-06,0.10000000000000002
Line_23382,0.0468408932616613,0.0046840893261661,0.09999999999999937,0.0052184735840528,0.0005218473584052,0.09999999999998467,8.20459878775617e-07,8.204598787756173e-08,0.10000000000000003
Line_11941,0.0154444954920241,0.0015444495492024,0.09999999999999935,0.0053585907441763,0.0005358590744176,0.09999999999999439,1.53094411915377e-06,1.53094411915377e-07,0.1
Line_23725,0.0496503214121013,0.0049650321412101,0.0999999999999994,0.017226570383637,0.0017226570383637,0.1,2.19082081610386e-06,2.190820816103861e-07,0.10000000000000005
Line_32085,0.410627469517329,0.0410627469517329,0.1,0.142470589122279,0.0142470589122279,0.1,4.52047189632525e-06,4.520471896325251e-07,0.1
Line_31821,1.65578763293819,0.165578763293819,0.09999999999999999,0.574489124143207,0.0574489124143207,0.1,1.82256186786822e-05,1.82256186786822e-06,0.09999999999999999
Line_32075,4.34307149784599,0.434307149784599,0.09999999999999999,0.483854679797223,0.0483854679797223,0.09999999999999999,7.60316179415398e-05,7.60316179415398e-06,0.1
Line_1977,0.0433030356161938,0.0043303035616193,0.09999999999999816,0.015024319813123,0.0015024319813123,0.09999999999999999,4.78872150802941e-07,4.7887215080294114e-08,0.10000000000000002
Line_25324,0.0109833488400019,0.0010983348840001,0.0999999999999918,0.0038107619493832,0.0003810761949383,0.09999999999999475,1.93583109679047e-06,1.93583109679047e-07,0.1
Line_1549,0.020582549573314,0.0020582549573314,0.10000000000000002,0.0071412436912086,0.0007141243691208,0.0999999999999916,2.3966252109237e-06,2.3966252109237e-07,0.1
Line_13105,0.0242187686800921,0.0024218768680092,0.09999999999999959,0.0084028984016158,0.0008402898401615,0.09999999999999047,1.06895616805465e-06,1.0689561680546501e-07,0.1
Line_2261,0.0063887468602446,0.0006388746860244,0.09999999999999061,0.0022166244743313,0.0002216624474331,0.09999999999998647,1.12763799586755e-06,1.1276379958675501e-07,0.1
Line_7021,0.0774298766983828,0.0077429876698382,0.09999999999999896,0.0086263384734517,0.0008626338473451,0.09999999999999189,5.42241536417702e-06,5.42241536417702e-07,0.1
Line_32231,12.6047981680508,1.26047981680508,0.09999999999999999,1.40428213555302,0.140428213555302,0.1,0.0002206151794626,2.206151794626e-05,0.1
Line_7177,7.6441753074832,0.7644175307483201,0.1,0.851624794497883,0.0851624794497883,0.1,0.0001338002417988,1.338002417988e-05,0.1
Line_32219,4.99449024712324,0.499449024712324,0.1,0.556428878033917,0.0556428878033917,0.09999999999999999,8.74269533378369e-05,8.74269533378369e-06,0.1
Line_17110,0.0130292137288221,0.0013029213728822,0.09999999999999924,0.0045205827792224,0.0004520582779222,0.09999999999999115,5.74946089462072e-07,5.749460894620722e-08,0.10000000000000002
Line_7387,7.10428218917897,0.710428218917897,0.1,2.4648836025571,0.24648836025571,0.09999999999999999,0.0003126657300557,3.126657300557e-05,0.10000000000000002
Line_7092,0.0157885302531705,0.001578853025317,0.09999999999999684,0.0017589749293892,0.0001758974929389,0.09999999999998863,2.50396895042511e-06,2.503968950425111e-07,0.10000000000000003
Line_7416,5.121559003087,0.5121559003087001,0.1,0.570583582961965,0.0570583582961965,0.1,0.000806669666394,8.06669666394e-05,0.1
Line_6977,0.0401873864,0.00401873864,0.1,0.00447722308,0.000447722308,0.09999999999999999,7.03279984e-07,7.03279984e-08,0.1
Line_25014,0.011456514996084,0.0011456514996084,0.1,0.0039749248640516,0.0003974924864051,0.09999999999998492,1.13710942027119e-06,1.1371094202711901e-07,0.1
Line_8230,0.0123774189544553,0.0012377418954455,0.09999999999999756,0.0042944367075486,0.0004294436707548,0.09999999999998603,1.227845564e-06,1.227845564e-07,0.1
Line_8343,0.0095243051693627,0.0009524305169362,0.09999999999999265,0.0017785908963139,0.0001778590896313,0.09999999999994938,9.93732003506813e-05,9.937320035068132e-06,0.10000000000000002
Line_31505,1.36398286507091,0.136398286507091,0.09999999999999999,0.151958908104141,0.0151958908104141,0.1,0.0004296369287037,4.296369287037e-05,0.1
Line_23316,0.0910875885645912,0.0091087588564591,0.09999999999999977,0.0316035564692123,0.0031603556469212,0.09999999999999905,1.00469464041915e-06,1.00469464041915e-07,0.1
Line_7659,0.0386685619129163,0.0038668561912916,0.09999999999999921,0.0043080159382575,0.0004308015938257,0.0999999999999884,6.77222464394567e-07,6.77222464394567e-08,0.1
Line_7167,11.3242148897033,1.13242148897033,0.09999999999999998,3.92902712702365,0.392902712702365,0.1,0.000498355792144,4.983557921440001e-05,0.1
Line_23715,0.0168259584113596,0.0016825958411359,0.09999999999999643,0.0058378814523842,0.0005837881452384,0.09999999999999658,1.66897874071567e-06,1.6689787407156701e-07,0.1
Line_11247,0.392723000243766,0.0392723000243766,0.1,0.0437526427116177,0.0043752642711617,0.09999999999999841,2.74989322126828e-05,2.7498932212682803e-06,0.1
Line_24878,0.0304127086295999,0.0304127086295999,1.0,0.0105519425113521,0.0105519425113521,1.0,3.3677672357784e-07,3.3677672357784e-07,1.0
Line_10693,0.0750655883497254,0.0750655883497254,1.0,0.0260446261480461,0.0260446261480461,1.0,8.27980294837451e-07,8.27980294837451e-07,1.0
Line_23684,0.0169705921079334,0.0169705921079334,1.0,0.0018906673588533,0.0018906673588533,1.0,2.703592536e-06,2.703592536e-06,1.0
Line_24151,0.152922382677464,0.152922382677464,1.0,0.0170368333293026,0.0170368333293026,1.0,2.67759318987679e-06,2.67759318987679e-06,1.0
Line_8425,0.0029935551933433,0.0002993555193343,0.09999999999998999,0.0003335075160398,3.335075160398e-05,0.09999999999999999,1.342810256e-05,1.342810256e-06,0.1
Line_31493,0.520272540758034,0.0520272540758034,0.1,0.0579627709249203,0.005796277092492,0.09999999999999949,9.11111475188734e-06,9.11111475188734e-07,0.1
Line_31310,2.64129360016858,0.264129360016858,0.1,0.916419014080387,0.0916419014080387,0.1,0.0001162638130422,1.1626381304220002e-05,0.1
Line_8540,3.17964961209942,0.317964961209942,0.1,1.10320151630475,0.110320151630475,0.1,0.0001399547727681,1.399547727681e-05,0.1
Line_19632,0.0264744543503027,0.0026474454350302,0.09999999999999734,0.0029494792496643,0.0002949479249664,0.09999999999998983,1.85405492443012e-06,1.8540549244301202e-07,0.1
Line_7694,0.0078713829568149,0.0078713829568149,1.0,0.0027310403772091,0.0027310403772091,1.0,1.38761832e-06,1.38761832e-06,1.0
Line_31311,0.893832101156536,0.0893832101156536,0.1,0.310122454764153,0.0310122454764153,0.09999999999999999,3.93452505084173e-05,3.93452505084173e-06,0.1
Line_17112,0.0153795308809456,0.0153795308809456,1.0,0.005336044754924,0.005336044754924,1.0,1.52482753529445e-06,1.52482753529445e-06,1.0
Line_23682,0.0294866991327254,0.0294866991327254,1.0,0.0102306211654489,0.0102306211654489,1.0,3.26021172353634e-07,3.26021172353634e-07,1.0
Line_1878,0.0076603631398187,0.0007660363139818,0.09999999999999086,0.0026578188460089,0.0002657818846008,0.09999999999996614,7.61788896e-07,7.61788896e-08,0.1
Line_31412,27.6746800062776,2.76746800062776,0.1,9.60194694448201,0.9601946944482012,0.1,0.000304549317749,3.04549317749e-05,0.1
Line_31419,12.5843975059023,1.25843975059023,0.1,1.40200871927831,0.140200871927831,0.1,0.0002202686029151,2.202686029151e-05,0.09999999999999999
Line_7672,0.0330500466554146,0.0033050046655414,0.09999999999999819,0.0036820618950102,0.000368206189501,0.09999999999999457,6.81382860268795e-07,6.813828602687952e-08,0.10000000000000003
Line_31630,0.0906499402450536,0.0090649940245053,0.09999999999999934,0.031451659821585,0.0031451659821585,0.09999999999999999,1.00021501399128e-06,1.0002150139912801e-07,0.1
Line_17042,0.57133054,0.057133054,0.09999999999999999,0.198227524,0.0198227524,0.1,2.51385728e-05,2.51385728e-06,0.09999999999999999
Line_13506,0.039225899,0.0039225899,0.09999999999999999,0.00437009272,0.000437009272,0.1,2.745812208e-06,2.745812208e-07,0.1
Line_21800,0.0271107619876458,0.0027110761987645,0.09999999999999705,0.0030203675078832,0.0003020367507883,0.09999999999999339,4.33105700458237e-06,4.3310570045823705e-07,0.1
Line_24891,0.0187459165392302,0.001874591653923,0.09999999999999894,0.0020884541749739,0.0002088454174973,0.09999999999995692,1.45046132491306e-06,1.4504613249130605e-07,0.10000000000000003
Line_31529,0.465558239551374,0.0465558239551374,0.1,0.0518671563368951,0.0051867156336895,0.09999999999999981,8.1530009155828e-06,8.1530009155828e-07,0.1
Line_530,0.169115713737042,0.0169115713737042,0.09999999999999999,0.0586758775987358,0.0058675877598735,0.09999999999999863,1.86370459010905e-06,1.86370459010905e-07,0.1
Line_8330,0.024449086,0.0024449086,0.10000000000000002,0.00272384608,0.000272384608,0.09999999999999999,4.27860088e-07,4.2786008800000006e-08,0.1
Line_7023,0.0340761551249267,0.0034076155124926,0.09999999999999795,0.0037963671604123,0.0003796367160412,0.0999999999999921,7.23120220039326e-07,7.231202200393262e-08,0.10000000000000002
Line_7200,0.101466022129689,0.0101466022129689,0.1,0.0113041737117946,0.0011304173711794,0.0999999999999947,1.87020516023116e-06,1.8702051602311601e-07,0.1
Line_31501,1.11699665811219,0.111699665811219,0.1,0.387550377672241,0.0387550377672241,0.1,1.22935923346382e-05,1.22935923346382e-06,0.1
Line_1344,0.030811140167913,0.0030811140167913,0.09999999999999999,0.0106901924809989,0.0010690192480998,0.0999999999999916,3.40189300406729e-07,3.40189300406729e-08,0.1
Line_718,0.0684638743807117,0.0068463874380711,0.09999999999999896,0.0076274467121178,0.0007627446712117,0.09999999999998951,1.19882736036152e-06,1.19882736036152e-07,0.1
Line_489,0.219115564242774,0.219115564242774,1.0,0.0244113267575349,0.0244113267575349,1.0,1.53435175831617e-05,1.53435175831617e-05,1.0
Line_8337,0.0373783726702886,0.0037378372670288,0.0999999999999984,0.0129687177994161,0.0012968717799416,0.09999999999999923,1.64684166045453e-06,1.64684166045453e-07,0.1
Line_6504,0.0031147568880108,0.000311475688801,0.0999999999999743,0.0010806879330432,0.0001080687933043,0.09999999999998148,3.12695047428987e-07,3.12695047428987e-08,0.09999999999999999
Line_16940,0.0311719735662011,0.0031171973566201,0.09999999999999969,0.0108153575186972,0.0010815357518697,0.09999999999999816,1.37901194128944e-06,1.37901194128944e-07,0.10000000000000002
Line_31394,12.4376902203106,1.24376902203106,0.1,4.3153511600733,0.43153511600733,0.1,0.0001368750238482,1.3687502384820002e-05,0.1
Line_31379,17.9084587962335,1.7908458796233502,0.1,1.99514722249331,0.199514722249331,0.1,0.0003134286538136,3.134286538136e-05,0.10000000000000002
Line_6962,0.950032514701743,0.0950032514701743,0.1,0.105841694913425,0.0105841694913425,0.1,6.65173297826778e-05,6.65173297826778e-06,0.1
Line_31403,11.776959943882,1.1776959943882,0.09999999999999999,1.31205302404566,0.131205302404566,0.09999999999999999,0.0002061276581371,2.061276581371e-05,0.1
Line_31352,13.8903287169566,1.38903287169566,0.1,1.54749619308861,0.154749619308861,0.1,0.0002431162508486,2.4311625084860004e-05,0.1
Line_6369,0.0577543127339639,0.0577543127339639,1.0,0.0064343206281043,0.0064343206281043,1.0,4.04430364204846e-06,4.04430364204846e-06,1.0
Line_8127,0.0524553935519376,0.0052455393551937,0.09999999999999885,0.0181998382537192,0.0018199838253719,0.0999999999999989,5.80346931453691e-07,5.803469314536911e-08,0.10000000000000002
Line_32257,0.78375304268858,0.078375304268858,0.09999999999999999,0.271929912525776,0.0271929912525775,0.09999999999999964,8.62690444631299e-06,8.62690444631299e-07,0.1
Line_31463,8.00106983629974,0.800106983629974,0.1,0.891387390282156,0.0891387390282156,0.1,0.0001400472814208,1.400472814208e-05,0.1
