id,bus0_orig,bus1_orig,type_orig,carrier_orig,x_orig,r_orig,g_orig,b_orig,s_nom_orig,s_nom_extendable_orig,s_nom_min_orig,s_nom_max_orig,s_max_pu_orig,build_year_orig,lifetime_orig,capital_cost_orig,length_orig,terrain_factor_orig,num_parallel_orig,v_ang_min_orig,v_ang_max_orig,geom_orig,s_nom_mod_orig,sub_network_orig,v_nom_orig,x_pu_orig,r_pu_orig,b_pu_orig,g_pu_orig,x_pu_eff_orig,r_pu_eff_orig,s_nom_opt_orig,bus0_upd,bus1_upd,type_upd,carrier_upd,x_upd,r_upd,g_upd,b_upd,s_nom_upd,s_nom_extendable_upd,s_nom_min_upd,s_nom_max_upd,s_max_pu_upd,build_year_upd,lifetime_upd,capital_cost_upd,length_upd,terrain_factor_upd,num_parallel_upd,v_ang_min_upd,v_ang_max_upd,geom_upd,s_nom_mod_upd,sub_network_upd,v_nom_upd,x_pu_upd,r_pu_upd,b_pu_upd,g_pu_upd,x_pu_eff_upd,r_pu_eff_upd,s_nom_opt_upd,r_raw_ratio
Line_9503,Bus_38942,Bus_17504,,AC,0.0205619962817769,0.0022907793539326,0,7.38136930078969e-07,2563.71733432901,True,2563.71733432901,10741.4862882191,0.7,0,40,6.16605029815956,0.151511026605805,1,1,-inf,inf,"MULTILINESTRING ((12.372733 51.180918, 12.373081 51.180698, 12.373499 51.179678, 12.373499 51.179678))",0,0,380,1.42396096134189e-07,1.58641229496717e-08,0.106586972703403,0,1.42396096134189e-07,1.58641229496717e-08,2563.71733432901,BUS_38942,BUS_17504,,AC,103.6918,25.9438,0,0.0013817981127548,2563.71733432901,True,2563.71733432901,10741.4862882191,0.7,0,40,6.16605029815956,0.151511026605805,1,1,-inf,inf,"MULTILINESTRING ((12.372733 51.180918, 12.373081 51.180698, 12.373499 51.179678, 12.373499 51.179678))",0,0,380,1.42396096134189e-07,1.58641229496717e-08,0.106586972703403,0,1.42396096134189e-07,1.58641229496717e-08,2563.71733432901,11325.31596963368
Line_6197,Bus_38971,Bus_10229,,AC,0.0200757876,0.0022366116,0,3.51326644e-07,1790.0,True,1790.0,10741.4862882191,0.7,0,40,12.2602087878979,0.301255541235263,1,1,-inf,inf,"MULTILINESTRING ((7.968127 51.676387, 7.971263 51.675954, 7.971113 51.675916, 7.970292 51.67557, 7.970292 51.67557))",0,0,380,1.39029e-07,1.5489e-08,0.0507315673936,0,1.39029e-07,1.5489e-08,1790.0,BUS_38971,BUS_10229,,AC,14.581,0.8300000000000001,0,0.0002702,1790.0,True,1790.0,10741.4862882191,0.7,0,40,12.2602087878979,0.301255541235263,1,1,-inf,inf,"MULTILINESTRING ((7.968127 51.676387, 7.971263 51.675954, 7.971113 51.675916, 7.970292 51.67557, 7.970292 51.67557))",0,0,380,1.39029e-07,1.5489e-08,0.0507315673936,0,1.39029e-07,1.5489e-08,1790.0,371.0970648636536
Line_6196,Bus_38971,Bus_10230,,AC,0.0064476777151788,0.0007183245783714,0,1.109794864e-06,5370.0,True,5370.0,21482.9725764383,0.7,0,40,6.60349925696267,0.162259940031905,1,3,-inf,inf,"MULTILINESTRING ((7.969158 51.676344, 7.969158 51.676344, 7.970418 51.67676, 7.970581 51.676797, 7.968127 51.676387))",0,0,380,4.4651507722845e-08,4.97454694163059e-09,0.1602543783616,0,4.4651507722845e-08,4.97454694163059e-09,5370.0,BUS_38971,BUS_10230,,AC,14.581,0.8300000000000001,0,0.0002702,5370.0,True,5370.0,21482.9725764383,0.7,0,40,6.60349925696267,0.162259940031905,1,3,-inf,inf,"MULTILINESTRING ((7.969158 51.676344, 7.969158 51.676344, 7.970418 51.67676, 7.970581 51.676797, 7.968127 51.676387))",0,0,380,4.4651507722845e-08,4.97454694163059e-09,0.1602543783616,0,4.4651507722845e-08,4.97454694163059e-09,5370.0,1155.466518884531
Line_2514,Bus_39,Bus_38,,AC,0.109424627190489,0.0121908320267856,0,1.91620592330775e-06,1790.83500001018,True,1790.83500001018,10741.4862882191,0.7,0,40,17.6924827707991,0.434736354422762,1,1,-inf,inf,"MULTILINESTRING ((11.822426 48.229208, 11.822426 48.229208, 11.827019 48.226774, 11.827019 48.226774))",0,0,380,7.57788276942442e-07,8.44240445068255e-08,0.276700135325639,0,7.57788276942442e-07,8.44240445068255e-08,1790.83500001018,BUS_39,BUS_38,,AC,12.87,1.19,0,0.0001812699999999,1790.83500001018,True,1790.83500001018,10741.4862882191,0.7,0,40,17.6924827707991,0.434736354422762,1,1,-inf,inf,"MULTILINESTRING ((11.822426 48.229208, 11.822426 48.229208, 11.827019 48.226774, 11.827019 48.226774))",0,0,380,7.57788276942442e-07,8.44240445068255e-08,0.276700135325639,0,7.57788276942442e-07,8.44240445068255e-08,1790.83500001018,97.61433816702103
Line_13666,Bus_3901,Bus_35007,,AC,0.0133892100528344,0.0014916709955717,0,3.752099708e-06,7160.0,True,7160.0,21482.9725764383,0.7,0,40,19.6648586208535,0.483201202330904,1,4,-inf,inf,"MULTILINESTRING ((6.702195 51.00886, 6.699949 51.006884, 6.699196 51.005031, 6.699196 51.005031))",0,0,380,9.27230613077177e-08,1.03301315482809e-08,0.5418031978352,0,9.27230613077177e-08,1.03301315482809e-08,7160.0,BUS_3901,BUS_35007,,AC,77.509,9.957,0,0.0012274,7160.0,True,7160.0,21482.9725764383,0.7,0,40,19.6648586208535,0.483201202330904,1,4,-inf,inf,"MULTILINESTRING ((6.702195 51.00886, 6.699949 51.006884, 6.699196 51.005031, 6.699196 51.005031))",0,0,380,9.27230613077177e-08,1.03301315482809e-08,0.5418031978352,0,9.27230613077177e-08,1.03301315482809e-08,7160.0,6675.064427450281
Line_32417,Bus_39029,Bus_38594,,AC,4.61094055998846,1.59980324072229,0,5.0749265761276e-05,520.18965990224,True,520.18965990224,6218.7552194953,0.7,0,40,600.569050074233,14.7570695866006,1,1,-inf,inf,"MULTILINESTRING ((10.08765 52.315126, 10.086589 52.315069, 10.086079 52.315004), (9.895527 52.360668, 9.896117 52.360522, 9.899758 52.360583, 9.901993 52.360062, 9.906929 52.358943, 9.911356 52.357899, 9.914273 52.357269, 9.91868 52.357184, 9.924195 52.357073, 9.93046 52.357027, 9.935149 52.356942, 9.940052 52.35685, 9.945524 52.356805, 9.950877 52.355488, 9.956757 52.354092, 9.963237 52.3525, 9.969754 52.350889, 9.973895 52.349235, 9.977651 52.347758, 9.982575 52.345775, 9.988509 52.343406, 9.993578 52.34139, 9.999023 52.33918, 10.003942 52.337254, 10.008395 52.335458, 10.013587 52.333406, 10.018394 52.331479, 10.024048 52.329689, 10.028919 52.328148, 10.035034 52.328653, 10.04204 52.329269, 10.04763 52.328705, 10.054368 52.328056, 10.061234 52.327388, 10.067704 52.326752, 10.069731 52.324811, 10.071877 52.322765, 10.074195 52.320555, 10.076394 52.31845, 10.078336 52.316594, 10.080165 52.314866, 10.083389 52.314364), (10.086079 52.315004, 10.083389 52.314364))",0,0,220,9.52673669419102e-05,3.30537859653366e-05,2.45626446284576,0,9.52673669419102e-05,3.30537859653366e-05,520.18965990224,BUS_39029,BUS_38594,,AC,80.633,16.454,0,0.000568295,520.18965990224,True,520.18965990224,6218.7552194953,0.7,0,40,600.569050074233,14.7570695866006,1,1,-inf,inf,"MULTILINESTRING ((10.08765 52.315126, 10.086589 52.315069, 10.086079 52.315004), (9.895527 52.360668, 9.896117 52.360522, 9.899758 52.360583, 9.901993 52.360062, 9.906929 52.358943, 9.911356 52.357899, 9.914273 52.357269, 9.91868 52.357184, 9.924195 52.357073, 9.93046 52.357027, 9.935149 52.356942, 9.940052 52.35685, 9.945524 52.356805, 9.950877 52.355488, 9.956757 52.354092, 9.963237 52.3525, 9.969754 52.350889, 9.973895 52.349235, 9.977651 52.347758, 9.982575 52.345775, 9.988509 52.343406, 9.993578 52.34139, 9.999023 52.33918, 10.003942 52.337254, 10.008395 52.335458, 10.013587 52.333406, 10.018394 52.331479, 10.024048 52.329689, 10.028919 52.328148, 10.035034 52.328653, 10.04204 52.329269, 10.04763 52.328705, 10.054368 52.328056, 10.061234 52.327388, 10.067704 52.326752, 10.069731 52.324811, 10.071877 52.322765, 10.074195 52.320555, 10.076394 52.31845, 10.078336 52.316594, 10.080165 52.314866, 10.083389 52.314364), (10.086079 52.315004, 10.083389 52.314364))",0,0,220,9.52673669419102e-05,3.30537859653366e-05,2.45626446284576,0,9.52673669419102e-05,3.30537859653366e-05,520.18965990224,10.285014795051445
Line_1577,Bus_39048,Bus_3017,,AC,0.0840656368,0.00936562516,0,1.4711472e-06,1790.0,True,1790.0,10741.4862882191,0.7,0,40,14.7914673880543,0.363453150818327,1,1,-inf,inf,"MULTILINESTRING ((7.278589 52.319422, 7.278725 52.319165, 7.279012 52.319192, 7.279478 52.319235, 7.279935 52.319278, 7.28171 52.319368, 7.28357 52.319129, 7.28357 52.319129))",0,0,380,5.82172e-07,6.48589e-08,0.21243365568,0,5.82172e-07,6.48589e-08,1790.0,BUS_39048,BUS_3017,,AC,17.730999999999998,2.068,0,0.0003082999999999,1790.0,True,1790.0,10741.4862882191,0.7,0,40,14.7914673880543,0.363453150818327,1,1,-inf,inf,"MULTILINESTRING ((7.278589 52.319422, 7.278725 52.319165, 7.279012 52.319192, 7.279478 52.319235, 7.279935 52.319278, 7.28171 52.319368, 7.28357 52.319129, 7.28357 52.319129))",0,0,380,5.82172e-07,6.48589e-08,0.21243365568,0,5.82172e-07,6.48589e-08,1790.0,220.80747036858776
Line_13645,Bus_39050,Bus_3837,,AC,0.0381838364,0.00425400956,0,2.672869992e-06,3580.0,True,3580.0,10741.4862882191,0.7,0,40,14.7973008740855,0.363596490138403,1,2,-inf,inf,"MULTILINESTRING ((7.191537 52.872393, 7.191537 52.872393, 7.193708 52.869999, 7.194565 52.869841))",0,0,380,2.64431e-07,2.94599e-08,0.3859624268448,0,2.64431e-07,2.94599e-08,3580.0,BUS_39050,BUS_3837,,AC,6.77,0.603,0,8.7679e-05,3580.0,True,3580.0,10741.4862882191,0.7,0,40,14.7973008740855,0.363596490138403,1,2,-inf,inf,"MULTILINESTRING ((7.191537 52.872393, 7.191537 52.872393, 7.193708 52.869999, 7.194565 52.869841))",0,0,380,2.64431e-07,2.94599e-08,0.3859624268448,0,2.64431e-07,2.94599e-08,3580.0,141.74862362086463
Line_22632,Bus_39065,Bus_39063,,AC,0.0123514254178359,0.0042854222164996,0,5.45492494716261e-07,1041.99126003352,True,1041.99126003352,12437.5104389906,0.7,0,40,9.691917667731,0.238147975545246,1,2,-inf,inf,"MULTILINESTRING ((9.882237 51.515433, 9.882233 51.516563, 9.882473 51.516587, 9.882876 51.516626, 9.882957 51.516305, 9.883525 51.515575))",0,0,220,2.55194740037932e-07,8.8541781332638e-08,0.026401836744267,0,2.55194740037932e-07,8.8541781332638e-08,1041.99126003352,BUS_39065,BUS_39063,,AC,65.835,13.573,0,0.00062721,1041.99126003352,True,1041.99126003352,12437.5104389906,0.7,0,40,9.691917667731,0.238147975545246,1,2,-inf,inf,"MULTILINESTRING ((9.882237 51.515433, 9.882233 51.516563, 9.882473 51.516587, 9.882876 51.516626, 9.882957 51.516305, 9.883525 51.515575))",0,0,220,2.55194740037932e-07,8.8541781332638e-08,0.026401836744267,0,2.55194740037932e-07,8.8541781332638e-08,1041.99126003352,3167.2491797288153
Line_8309,Bus_39072,Bus_37797,,AC,0.160725775081038,0.0179061396448313,0,2.81411225303836e-06,1790.62323259001,True,1790.62323259001,10741.4862882191,0.7,0,40,31.096614054711,0.764100143782486,1,1,-inf,inf,"MULTILINESTRING ((8.30624 49.012582, 8.30624 49.012605, 8.306238 49.012552, 8.30613 49.011406, 8.309291 49.010816, 8.311657 49.009003, 8.31334 49.009043))",0,0,380,1.11305938421771e-06,1.24003737152571e-07,0.40635780933874,0,1.11305938421771e-06,1.24003737152571e-07,1790.62323259001,BUS_39072,BUS_37797,,AC,173.2884,20.21185,0,0.003067482706,1790.62323259001,True,1790.62323259001,10741.4862882191,0.7,0,40,31.096614054711,0.764100143782486,1,1,-inf,inf,"MULTILINESTRING ((8.30624 49.012582, 8.30624 49.012605, 8.306238 49.012552, 8.30613 49.011406, 8.309291 49.010816, 8.311657 49.009003, 8.31334 49.009043))",0,0,380,1.11305938421771e-06,1.24003737152571e-07,0.40635780933874,0,1.11305938421771e-06,1.24003737152571e-07,1790.62323259001,1128.7664678653532
Line_10447,Bus_39100,Bus_34926,,AC,0.177421392,0.0329437048,0,0.000425809608,1850.0,True,1850.0,10741.4862882191,0.7,0,40,158.289385856693,3.88945697687677,1,2,-inf,inf,"MULTILINESTRING ((8.565214 53.032108, 8.566525 53.031657, 8.56637 53.031136, 8.566343 53.030328, 8.56466 53.028605, 8.56461 53.026342, 8.56522 53.023135, 8.564963 53.022766, 8.563746 53.021508, 8.563227 53.017061, 8.563184 53.016612, 8.562848 53.016418, 8.562312 53.016248, 8.560528 53.015501, 8.555738 53.012533, 8.555446 53.009984, 8.554912 53.008756, 8.55466 53.008513, 8.549709 53.006415, 8.549596 53.006168, 8.549602 53.005396, 8.551589 53.003313, 8.552987 53.002875, 8.552767 53.003097))",0,0,380,1.22868e-06,2.28142e-07,61.4869073952,0,1.22868e-06,2.28142e-07,1850.0,BUS_39100,BUS_34926,,AC,12.951,1.118,0,0.000172388,1850.0,True,1850.0,10741.4862882191,0.7,0,40,158.289385856693,3.88945697687677,1,2,-inf,inf,"MULTILINESTRING ((8.565214 53.032108, 8.566525 53.031657, 8.56637 53.031136, 8.566343 53.030328, 8.56466 53.028605, 8.56461 53.026342, 8.56522 53.023135, 8.564963 53.022766, 8.563746 53.021508, 8.563227 53.017061, 8.563184 53.016612, 8.562848 53.016418, 8.562312 53.016248, 8.560528 53.015501, 8.555738 53.012533, 8.555446 53.009984, 8.554912 53.008756, 8.55466 53.008513, 8.549709 53.006415, 8.549596 53.006168, 8.549602 53.005396, 8.551589 53.003313, 8.552987 53.002875, 8.552767 53.003097))",0,0,380,1.22868e-06,2.28142e-07,61.4869073952,0,1.22868e-06,2.28142e-07,1850.0,33.936680977058785
Line_23297,Bus_39105,Bus_22957,,AC,0.0245128580847223,0.0085049207887408,0,2.42942498551253e-06,1560.72314151525,True,1560.72314151525,6218.7552194953,0.7,0,40,15.7636995135752,0.387342655495379,1,3,-inf,inf,"MULTILINESTRING ((9.489051 53.635889, 9.489051 53.635889, 9.490364 53.633986, 9.489805 53.632504))",0,0,220,5.06464010014923e-07,1.75721503899605e-07,0.117584169298806,0,5.06464010014923e-07,1.75721503899605e-07,1560.72314151525,BUS_39105,BUS_22957,,AC,32.468,3.238,0,0.000525808,1560.72314151525,True,1560.72314151525,6218.7552194953,0.7,0,40,15.7636995135752,0.387342655495379,1,3,-inf,inf,"MULTILINESTRING ((9.489051 53.635889, 9.489051 53.635889, 9.490364 53.633986, 9.489805 53.632504))",0,0,220,5.06464010014923e-07,1.75721503899605e-07,0.117584169298806,0,5.06464010014923e-07,1.75721503899605e-07,1560.72314151525,380.7207710019606
Line_33031,Bus_39131,Bus_38528,,AC,4.35490184,0.808621228,0,0.00261294688,925.0,True,925.0,10741.4862882191,0.7,0,40,1880.12063474985,46.1979701331224,1,1,-inf,inf,"MULTILINESTRING ((7.908705 48.50179, 7.753496 48.099356))",0,0,380,3.01586e-05,5.59987e-06,377.309529472,0,3.01586e-05,5.59987e-06,925.0,BUS_39131,BUS_38528,,AC,201.1536,29.8931,0,0.00322852076,925.0,True,925.0,10741.4862882191,0.7,0,40,1880.12063474985,46.1979701331224,1,1,-inf,inf,"MULTILINESTRING ((7.908705 48.50179, 7.753496 48.099356))",0,0,380,3.01586e-05,5.59987e-06,377.309529472,0,3.01586e-05,5.59987e-06,925.0,36.96798818148267
Line_22752,Bus_39135,Bus_35361,,AC,0.019686261770985,0.0068303216146672,0,2.1769379986517e-07,521.910311071491,True,521.910311071491,6218.7552194953,0.7,0,40,9.56303424828177,0.234981076436582,1,1,-inf,inf,"MULTILINESTRING ((13.304415 52.231688, 13.304703 52.230686, 13.305595 52.230548, 13.306341 52.230821))",0,0,220,4.06740945681507e-07,1.4112234741048e-07,0.0105363799134742,0,4.06740945681507e-07,1.4112234741048e-07,521.910311071491,BUS_39135,BUS_35361,,AC,55.07,9.9454,0,0.0010103989811046,521.910311071491,True,521.910311071491,6218.7552194953,0.7,0,40,9.56303424828177,0.234981076436582,1,1,-inf,inf,"MULTILINESTRING ((13.304415 52.231688, 13.304703 52.230686, 13.305595 52.230548, 13.306341 52.230821))",0,0,220,4.06740945681507e-07,1.4112234741048e-07,0.0105363799134742,0,4.06740945681507e-07,1.4112234741048e-07,521.910311071491,1456.0661358381112
Line_2384,Bus_39137,Bus_1204,,AC,0.093606084,0.032477368,0,1.02966644e-06,520.0,True,520.0,6218.7552194953,0.7,0,40,14.6123190548897,0.359051151716799,1,1,-inf,inf,"MULTILINESTRING ((12.940722 52.563492, 12.94143 52.563847, 12.943202 52.563813, 12.945823 52.563821, 12.945823 52.563821))",0,0,220,1.93401e-06,6.7102e-07,0.049835855696,0,1.93401e-06,6.7102e-07,520.0,BUS_39137,BUS_1204,,AC,92.4608,10.5158,0,0.0015913109268225,520.0,True,520.0,6218.7552194953,0.7,0,40,14.6123190548897,0.359051151716799,1,1,-inf,inf,"MULTILINESTRING ((12.940722 52.563492, 12.94143 52.563847, 12.943202 52.563813, 12.945823 52.563821, 12.945823 52.563821))",0,0,220,1.93401e-06,6.7102e-07,0.049835855696,0,1.93401e-06,6.7102e-07,520.0,323.78855330887654
Line_24141,Bus_39137,Bus_35180,,AC,0.0062214852977143,0.0015190631575274,0,9.503922736e-06,1590.0,True,1590.0,6218.7552194953,0.7,0,40,10.4211329798806,0.256185233116904,1,3,-inf,inf,"MULTILINESTRING ((12.940722 52.563492, 12.941423 52.563712, 12.942135 52.563451, 12.942935 52.562498))",0,0,220,1.2854308466352e-07,3.13856024282525e-08,0.4599898604224,0,1.2854308466352e-07,3.13856024282525e-08,1590.0,BUS_39137,BUS_35180,,AC,92.4608,10.5158,0,0.0015913109268225,1590.0,True,1590.0,6218.7552194953,0.7,0,40,10.4211329798806,0.256185233116904,1,3,-inf,inf,"MULTILINESTRING ((12.940722 52.563492, 12.941423 52.563712, 12.942135 52.563451, 12.942935 52.562498))",0,0,220,1.2854308466352e-07,3.13856024282525e-08,0.4599898604224,0,1.2854308466352e-07,3.13856024282525e-08,1590.0,6922.556147775128
Line_2905,Bus_39139,Bus_35180,,AC,0.0104702044947217,0.0036327283672534,0,1.15692173612932e-07,521.621921933937,True,521.621921933937,6218.7552194953,0.7,0,40,10.0198189165494,0.246205103273937,1,1,-inf,inf,"MULTILINESTRING ((12.942935 52.562498, 12.94206 52.562121, 12.941567 52.56213, 12.940597 52.561014))",0,0,220,2.16326539147143e-07,7.50563712242449e-08,0.0055995012028659,0,2.16326539147143e-07,7.50563712242449e-08,521.621921933937,BUS_39139,BUS_35180,,AC,92.4608,10.5158,0,0.0015913109268225,521.621921933937,True,521.621921933937,6218.7552194953,0.7,0,40,10.0198189165494,0.246205103273937,1,1,-inf,inf,"MULTILINESTRING ((12.942935 52.562498, 12.94206 52.562121, 12.941567 52.56213, 12.940597 52.561014))",0,0,220,2.16326539147143e-07,7.50563712242449e-08,0.0055995012028659,0,2.16326539147143e-07,7.50563712242449e-08,521.621921933937,2894.738867566553
Line_2956,Bus_39140,Bus_34698,,AC,0.011381271102564,0.001267970161305,0,7.97430455777056e-07,3581.56349783389,True,3581.56349783389,21482.9725764383,0.7,0,40,8.26245479271884,0.203023483007029,1,2,-inf,inf,"MULTILINESTRING ((13.495558 52.589913, 13.49599 52.590102, 13.495798 52.590033, 13.495275 52.589845, 13.494818 52.58968, 13.493783 52.589725))",0,0,380,7.88176669152631e-08,8.7809567957412e-09,0.115148957814207,0,7.88176669152631e-08,8.7809567957412e-09,3581.56349783389,BUS_39140,BUS_34698,,AC,40.1643,3.6555,0,0.0006543623338161,3581.56349783389,True,3581.56349783389,21482.9725764383,0.7,0,40,8.26245479271884,0.203023483007029,1,2,-inf,inf,"MULTILINESTRING ((13.495558 52.589913, 13.49599 52.590102, 13.495798 52.590033, 13.495275 52.589845, 13.494818 52.58968, 13.493783 52.589725))",0,0,380,7.88176669152631e-08,8.7809567957412e-09,0.115148957814207,0,7.88176669152631e-08,8.7809567957412e-09,3581.56349783389,2882.9542772818445
Line_2848,Bus_39144,Bus_34747,,AC,0.0026081399791382,0.0002905682904967,0,1.82882654846641e-07,3584.0645675908,True,3584.0645675908,10741.4862882191,0.7,0,40,2.65426313864971,0.0652200539361147,1,2,-inf,inf,"MULTILINESTRING ((13.524542 52.535346, 13.52431 52.535558, 13.524261 52.535633, 13.524194 52.535733, 13.524113 52.535794))",0,0,380,1.80619112128688e-08,2.01224577906347e-09,0.026408255359855,0,1.80619112128688e-08,2.01224577906347e-09,3584.0645675908,BUS_39144,BUS_34747,,AC,16.0361,2.8349,0,0.0008398733800106,3584.0645675908,True,3584.0645675908,10741.4862882191,0.7,0,40,2.65426313864971,0.0652200539361147,1,2,-inf,inf,"MULTILINESTRING ((13.524542 52.535346, 13.52431 52.535558, 13.524261 52.535633, 13.524194 52.535733, 13.524113 52.535794))",0,0,380,1.80619112128688e-08,2.01224577906347e-09,0.026408255359855,0,1.80619112128688e-08,2.01224577906347e-09,3584.0645675908,9756.398384538097
Line_24397,Bus_39153,Bus_39091,,AC,0.0120365833393773,0.0013409780373978,0,8.42565336e-07,3580.0,True,3580.0,10741.4862882191,0.7,0,40,9.94513490336349,0.244369981768,1,2,-inf,inf,"MULTILINESTRING ((12.109095 53.250823, 12.10836 53.250924, 12.108551 53.250413, 12.10867 53.250086, 12.109476 53.249721))",0,0,380,8.33558403003965e-08,9.286551505525421e-09,0.1216664345184,0,8.33558403003965e-08,9.286551505525421e-09,3580.0,BUS_39153,BUS_39091,,AC,63.242,6.438,0,0.001033144107417,3580.0,True,3580.0,10741.4862882191,0.7,0,40,9.94513490336349,0.244369981768,1,2,-inf,inf,"MULTILINESTRING ((12.109095 53.250823, 12.10836 53.250924, 12.108551 53.250413, 12.10867 53.250086, 12.109476 53.249721))",0,0,380,8.33558403003965e-08,9.286551505525421e-09,0.1216664345184,0,8.33558403003965e-08,9.286551505525421e-09,3580.0,4800.973483870842
Line_11285,Bus_39155,Bus_265,,AC,0.0149314225178626,0.0016634851879367,0,1.04677546112e-06,3581.10568761143,True,3581.10568761143,10741.4862882191,0.7,0,40,9.16646246546736,0.225236589280024,1,2,-inf,inf,"MULTILINESTRING ((13.143225 53.907798, 13.143529 53.906879, 13.142922 53.905909, 13.142922 53.905909))",0,0,380,1.03403203032289e-07,1.15199805258775e-08,0.151154376585728,0,1.03403203032289e-07,1.15199805258775e-08,3581.10568761143,BUS_39155,BUS_265,,AC,81.994,9.1349,0,0.0013377529837515,3581.10568761143,True,3581.10568761143,10741.4862882191,0.7,0,40,9.16646246546736,0.225236589280024,1,2,-inf,inf,"MULTILINESTRING ((13.143225 53.907798, 13.143529 53.906879, 13.142922 53.905909, 13.142922 53.905909))",0,0,380,1.03403203032289e-07,1.15199805258775e-08,0.151154376585728,0,1.03403203032289e-07,1.15199805258775e-08,3581.10568761143,5491.42250634071
Line_24095,Bus_39157,Bus_35662,,AC,0.0061153479074371,0.0006813015380403,0,1.712299532e-06,7160.0,True,7160.0,10741.4862882191,0.7,0,40,9.27603047624961,0.227928873804808,1,4,-inf,inf,"MULTILINESTRING ((11.727508 52.568642, 11.729054 52.568804, 11.728737 52.569294, 11.728529 52.569617, 11.726902 52.569553))",0,0,380,4.23500547606449e-08,4.718154695570071e-09,0.2472560524208,0,4.23500547606449e-08,4.718154695570071e-09,7160.0,BUS_39157,BUS_35662,,AC,57.21825768333442,5.984759473635818,0,0.0009913609777664,7160.0,True,7160.0,10741.4862882191,0.7,0,40,9.27603047624961,0.227928873804808,1,4,-inf,inf,"MULTILINESTRING ((11.727508 52.568642, 11.729054 52.568804, 11.728737 52.569294, 11.728529 52.569617, 11.726902 52.569553))",0,0,380,4.23500547606449e-08,4.718154695570071e-09,0.2472560524208,0,4.23500547606449e-08,4.718154695570071e-09,7160.0,8784.303483080954
Line_17538,Bus_39159,Bus_13676,,AC,0.0122554335630606,0.0013653612912608,0,8.58728055728426e-07,3581.15441380426,True,3581.15441380426,10741.4862882191,0.7,0,40,8.66278174132189,0.212860241390093,1,2,-inf,inf,"MULTILINESTRING ((14.219177 51.121094, 14.217817 51.120658, 14.217264 51.11983, 14.217264 51.11983))",0,0,380,8.48714235669014e-08,9.455410604299211e-09,0.124000331247185,0,8.48714235669014e-08,9.455410604299211e-09,3581.15441380426,BUS_39159,BUS_13676,,AC,70.7772,6.7976,0,0.0012686379453724,3581.15441380426,True,3581.15441380426,10741.4862882191,0.7,0,40,8.66278174132189,0.212860241390093,1,2,-inf,inf,"MULTILINESTRING ((14.219177 51.121094, 14.217817 51.120658, 14.217264 51.11983, 14.217264 51.11983))",0,0,380,8.48714235669014e-08,9.455410604299213e-09,0.124000331247185,0,8.48714235669014e-08,9.455410604299213e-09,3581.15441380426,4978.608990535369
Line_23928,Bus_39162,Bus_1131,,AC,0.344648172,0.119578492,0,3.79112844e-06,520.0,True,520.0,6218.7552194953,0.7,0,40,60.4196598302804,1.48462050184567,1,1,-inf,inf,"MULTILINESTRING ((13.707029 52.540325, 13.703435 52.543054, 13.701782 52.545794, 13.70019 52.548471, 13.698595 52.550993, 13.699421 52.552287, 13.699421 52.552287))",0,0,220,7.12083e-06,2.47063e-06,0.183490616496,0,7.12083e-06,2.47063e-06,520.0,BUS_39162,BUS_1131,,AC,98.8573,19.8996,0,0.001423675542827,520.0,True,520.0,6218.7552194953,0.7,0,40,60.4196598302804,1.48462050184567,1,1,-inf,inf,"MULTILINESTRING ((13.707029 52.540325, 13.703435 52.543054, 13.701782 52.545794, 13.70019 52.548471, 13.698595 52.550993, 13.699421 52.552287, 13.699421 52.552287))",0,0,220,7.12083e-06,2.47063e-06,0.183490616496,0,7.12083e-06,2.47063e-06,520.0,166.4145421736879
Line_16810,Bus_39166,Bus_11778,,AC,0.0080148019340897,0.0008929141451925,0,5.61035876e-07,3580.0,True,3580.0,21482.9725764383,0.7,0,40,5.3400597626128,0.131214942734299,1,2,-inf,inf,"MULTILINESTRING ((13.842319 50.989495, 13.843179 50.989494, 13.843894 50.989849, 13.843894 50.989849))",0,0,380,5.55041685186269e-08,6.183615963937011e-09,0.0810135804944,0,5.55041685186269e-08,6.183615963937011e-09,3580.0,BUS_39166,BUS_11778,,AC,53.2032,5.403700000000001,0,0.0009196698334118,3580.0,True,3580.0,21482.9725764383,0.7,0,40,5.3400597626128,0.131214942734299,1,2,-inf,inf,"MULTILINESTRING ((13.842319 50.989495, 13.843179 50.989494, 13.843894 50.989849, 13.843894 50.989849))",0,0,380,5.55041685186269e-08,6.183615963937011e-09,0.0810135804944,0,5.55041685186269e-08,6.183615963937011e-09,3580.0,6051.757639963288
